Location,Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan
"
        Dự án Nhà ở cho CBCS Bộ Công an, 43 Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội
    ",3300000000.0,122.0,3,2,Tây-Bắc,Đông-Nam,Full nội thất cao cấp.,,05 tòa nhà 25 - 30 tầng,21.047119140625,105.78136444091801,Tin Vip 1,Bắc Từ Liêm
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3800000000.0,118.0,3,2,Bắc,Nam,"Sàn gỗ cao cấp, điều hòa âm trần, tủ âm tường, thiết bị vệ sinh, thiết bị chiếu sáng, hệ thống đèn trang trí, chuông hình, bếp, tủ bếp, hệ thống hút mùi...",Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin Vip 1,Hai Bà Trưng
"
        Dự án Bea Sky, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",2330000000.0,69.0,2,2,Đông-Nam,Tây-Bắc,"- Khóa từ 3 chức năng, cửa chống cháy, sàn gỗ công nghiệp 12mm, trần thạch cao. - Full nội thất vệ sinh. - Full nội thất bếp. - Điều hòa Daikin phòng khách và các phòng ngủ. + Hệ thống đèn trần.",,Tòa tháp cao 26 tầng,20.9739685058594,105.82169342041,Tin Vip 1,Hoàng Mai
"
        D’. Le Roi Soleil - Quảng An, 59, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội
    ",5300000000.0,88.0,2,2,Đông-Nam,Tây-Bắc,Nội thất cơ bản.,Tân Hoàng Minh Group,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,Tin Vip 1,Tây Hồ
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1700000000.0,70.0,2,2,Đông-Nam,Tây-Bắc,,,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin Vip 1,Gia Lâm
"
        Ngõ 10, Phố Phan Văn Trường, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",1490000000.0,75.0,2,2,Đông-Nam,Tây-Bắc,,,,21.0371049,105.7860054,Tin Vip 1,Cầu Giấy
"
        70, Đường Võ Thị Sáu, Hai Bà Trưng, Hà Nội
    ",3800000000.0,76.8,3,1,Tây-Nam,Đông-Bắc,,,,21.005802600000006,105.85490490000001,Tin Vip 1,Hai Bà Trưng
"
        Dự án Eco City Việt Hưng, Phường Giang Biên, Long Biên, Hà Nội
    ",2600000000.0,87.0,3,2,Tây-Nam,Đông-Bắc,"Full nội thất, chỉ xách vali về ở",Công ty TNHH Thiên Hương,"Gồm 4 tòa tháp A, B, C, D có chung khối đế và 1 tầng hầm",21.0577354431152,105.91335296630899,Tin Vip 1,Long Biên
"
        Times City, 458, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3050000000.0,81.0,2,2,Bắc,Nam,,Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin Vip 1,Hai Bà Trưng
"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",4200000000.0,117.0,3,2,Bắc,Nam,,Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin Vip 1,Bắc Từ Liêm
"
        Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội.
    ",3800000000.0,153.0,4,2,Tây-Bắc,Đông-Nam,Đã có nội thất.,Công ty TNHH phát triển khu đô thị Nam Thăng Long,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,Tin Vip 1,Tây Hồ
"
        Dự án Mỹ Đình I, Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",1900000000.0,85.0,2,2,Tây-Bắc,Đông-Nam,Full nội thất,Tổng Công ty Đầu tư phát triển nhà và đô thị Bộ Quốc Phòng ,Gồm các tòa nhà cao tầng và nhà thấp tầng,21.0341358184814,105.764106750488,Tin Vip 1,Nam Từ Liêm
"
        Dự án Hateco Apollo, Đường 70, Phường Phương Canh, Nam Từ Liêm, Hà Nội
    ",2300000000.0,86.0,3,2,Bắc,Nam,"Cơ bản sàn gỗ, bếp từ, nóng lạnh, điều hoà,..",Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội,"3 tòa nhà chung cư 25 tầng, 83 căn biệt thự liền kề cao 3-4 tầng",21.035062789917,105.74966430664101,Tin Vip 1,Nam Từ Liêm
"
        Dự án Green Park Trần Thủ Độ, Đường Trần Thủ Độ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1776000000.0,79.2,2,2,Bắc,Nam,,Công ty TNHH MTV đầu tư Phương Đông,"03 tầng hầm, 4 block căn hộ cao từ 24 – 27 tầng",20.9605541229248,105.845962524414,Tin Vip 1,Hoàng Mai
"
        Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội
    ",1400000000.0,25.5,1,2,Bắc,Nam,,,6 Tòa tháp căn hộ cao từ 30-38 tầng,20.9919490814209,105.940048217773,Tin Vip 1,Gia Lâm
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1790000000.0,70.0,2,2,Đông-Bắc,Đông-Nam,Nội thất: Bàn giao nguyên chủ đầu tư.,,"2.300 căn biệt thự, 66 tòa căn hộ",20.99167709089255,105.94437026977538,Tin Vip 1,Gia Lâm
"
        Dự án Tecco Diamond, đường Tứ Hiệp, Xã Tứ Hiệp, Thanh Trì, Hà Nội
    ",1400000000.0,63.7,2,2,Đông-Bắc,Tây-Nam,"- Full thiết bị nôi thất: Trần tường thạch cao, hệ thông điện và chiếu sáng, dây chờ điều hoà nóng lạnh. Sàn gỗ và tủ bếp.",,2 block cao 25 tầng,20.938102722168,105.852249145508,Tin Vip 1,Thanh Trì
"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",5500000000.0,116.0,3,2,Đông-Bắc,Tây-Nam,,Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin Vip 1,Bắc Từ Liêm
"
        Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội
    ",5600000000.0,153.0,4,4,Đông-Bắc,Tây-Nam,,Công ty TNHH phát triển khu đô thị Nam Thăng Long,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,Tin Vip 1,Tây Hồ
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2600000000.0,75.0,2,2,Đông-Bắc,Tây-Nam,,Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin Vip 1,Hai Bà Trưng
"
        Dự án Ciputra Hà Nội, đường Nguyễn Hoàng Tôn, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",3500000000.0,145.0,3,2,Tây-Nam,Đông-Bắc,,Công ty TNHH phát triển khu đô thị Nam Thăng Long,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,Tin Vip 1,Tây Hồ
"
        Dự án Vinhomes Metropolis - Liễu Giai, 29 Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",4000000000.0,56.0,1,2,Tây-Nam,Đông-Bắc,,,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.033269882202106,105.816703796387,Tin Vip 1,Ba Đình
"
        Dự án Tòa Tháp Thiên Niên Kỷ, Hà Đông, Hà Nội
    ",2100000000.0,90.0,3,2,Tây-Bắc,Đông-Nam,"Bàn giao thô plus(full thiết bị vệ sinh) hệ thống cửa vào, khóa từ cao cấp, tường sơn trắng, lan can ban công kính cường lực, hệ thống kính tràn Low - E toàn bộ phòng khách& ngủ.",Công ty TSQ Việt Nam,Cao 44 tầng và 3 tầng hầm,20.9733200073242,105.778282165527,Tin Vip 1,Hà Đông
"
        Iris Garden, 30, Đường Trần Hữu Dực, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội
    ",3900000000.0,133.0,3,2,Tây-Nam,Đông-Nam,Cơ bản gắn liền tường.,,"Gồm 2 tầng hầm, 5 tháp từ 25-29 tầng",21.0292072296143,105.764450073242,Tin Vip 1,Nam Từ Liêm
"
        Dự án Vinhomes Skylake, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",2600000000.0,65.64,2,2,Đông-Bắc,Tây-Nam,Hoàn thiện nội thất ,Tập đoàn Vingroup,,21.0201683044434,105.78075408935499,Tin Vip 1,Nam Từ Liêm
"
        Dự án Mipec Rubik 360, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",3100000000.0,83.0,2,2,Đông-Bắc,Tây-Nam,Full nội thất cao cấp gắn tường ,Công ty CP Hóa Dầu Quân Đội,2 tháp cao 35 tầng và 9 lô biệt thự,21.0371532440186,105.786338806152,Tin Vip 1,Cầu Giấy
"
        Rose Town, 79, Đường Ngọc Hồi, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",2200000000.0,88.0,3,2,Đông-Bắc,Tây-Nam,,,,20.956588745117198,105.844886779785,Tin Vip 1,Hoàng Mai
"
        Dự án D' EL Dorado, 298 Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội
    ",1900000000.0,38.0,1,2,Đông-Bắc,Tây-Nam,Full đồ luxury. Full đồ luxury.,Tân Hoàng Minh Group,Gồm 1 tòa nhà cap 27 tầng và 3 tầng hầm,21.069709777832,105.811210632324,Tin Vip 1,Tây Hồ
"
        Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",5300000000.0,80.0,2,2,Đông-Bắc,Tây-Nam,,,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin Vip 1,Ba Đình
"
        Imperia Sky Garden, 423, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2700000000.0,74.83,2,2,Đông-Bắc,Tây-Nam,,Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin Vip 1,Hai Bà Trưng
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2900000000.0,90.0,2,2,Bắc,Đông-Nam,Đủ đồ cơ bản ,Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin Vip 1,Hai Bà Trưng
"
        Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",2500000000.0,72.0,2,2,Bắc,Nam,"Đa dạng từ nguyên bản, cơ bản hoặc full nội thất đều có rất nhiều.",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin Vip 1,Bắc Từ Liêm
"
        Dự án HH4 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1150000000.0,63.0,2,2,Bắc,Nam,"Toàn bộ nội thất bên trong, hoàn thiện sàn gỗ cao cấp, hệ thống tủ bếp, trần thạch cao, điện chiếu sáng, 3 điều hòa Daikin, quạt trần.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,Tin Vip 1,Hoàng Mai
"
        Dự án X2 Mỹ Đình, Nam Từ Liêm, Hà Nội
    ",1550000000.0,62.3,2,2,Bắc,Nam,,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC","02 chung cư cao 6 tầng, gồm 132 căn hộ độc lập và khép kín",21.0345783233643,105.76812744140601,Tin Vip 1,Nam Từ Liêm
"
        Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",1500000000.0,38.0,1,1,Tây-Bắc,Đông-Nam,"Bàn giao căn hộ bán hoàn thiện tòa C1, C3, C6, C7: Sàn phòng khách gạch cao cấp, sàn ngủ làm bằng gỗ, full thiết bị nhà tắm vệ sinh, các đường ống dẫn điện và các đầu chờ hoàn thiện...",Tân Hoàng Minh Group,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,Tin Vip 1,Cầu Giấy
"
        Dự án FLC Garden City, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội
    ",900000000.0,63.0,2,2,Tây-Bắc,Đông-Nam,"Nội thất bàn giao cơ bản: Cửa vân gỗ chống cháy, chống ồn, trần thạch cao, full toàn bộ thiết bị WC, hệ thống đầu chờ...",Công ty Cổ phần Tập đoàn FLC,"Gồm: nhà ở, biệt thự,",20.991436004638697,105.756065368652,Tin Vip 1,Nam Từ Liêm
"
        Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",4500000000.0,88.0,2,2,Tây-Bắc,Đông-Nam,"- Bàn giao nội thất cao cấp, nhập khẩu từ những thương hiệu hàng đầu thế giới như Duravit, Mallorca, Kohler. Điều hòa Daikin âm trần 2 chiều. Kính hộp Low - E 2 lớp cách âm, cách nhiệt, chống ồn tốt.",,,21.0099925994873,105.773422241211,Tin Vip 1,Nam Từ Liêm
"
        Dự án Imperia Sky Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3600000000.0,87.97,3,2,Tây-Bắc,Đông-Nam,Đủ đồ hoặc đồ cơ bản.,Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin Vip 1,Hai Bà Trưng
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3200000000.0,76.0,2,2,Tây-Bắc,Đông-Nam,,Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin Vip 1,Hai Bà Trưng
"
        Dự án Vinhomes West Point, Đường Đỗ Đức Dục, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",3700000000.0,107.0,2,2,Tây-Bắc,Đông-Nam,Full nội thất CĐT.,Tập đoàn Vingroup,3 tòa tháp cao tầng và trung tâm thương mại,21.01176532142601,105.78645062446604,Tin Vip 1,Nam Từ Liêm
"
        Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",1900000000.0,70.0,2,2,Tây-Bắc,Đông-Nam,"Nội thất nguyên bản CĐT: gồm sàn gỗ, trần thạch cao, hệ thống cửa thông phòng và cửa chính, bình nóng lạnh, quạt thông gió... Nội thất cơ bản gồm: tủ bếp, điều hòa, rèm, giàn phơi ",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin Vip 1,Bắc Từ Liêm
"
        Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",2800000000.0,90.0,3,2,Bắc,Đông-Nam,Nguyên bản - Cơ bản gắn tường - đầy đủ nội thất.,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin Vip 1,Bắc Từ Liêm
"
        Sky Park Residence, số 3, Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",3600000000.0,71.1,2,2,Tây,Đông,Full đồ.,Tổng công ty Xây dựng Thanh Hóa - Công ty Cổ phần,Gồm 2 khối tháp căn hộ cao 27 và 37 tầng,21.0277194976807,105.78589630127001,Tin Vip 1,Cầu Giấy
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2950000000.0,82.0,2,2,Bắc,Nam,Nội thất cơ bản chủ đầu tư.,Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin Vip 1,Hai Bà Trưng
"
        Dự án Vinhomes Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội
    ",4800000000.0,86.5,2,2,Đông-Nam,Tây-Bắc,"- Nội thất hoàn thiện của chủ đầu tư: Sàn gỗ, trần thạch cao, hệ thống chiếu sáng, hệ thống bếp cao cấp, điều hòa âm trần Mitsubishi, tủ âm tường. - Full nội thất: Sofa, giường, bàn ăn, tivi, tủ lạnh",Tập đoàn Vingroup,gồm 2 tòa cao ốc 30 tầng,21.0229530334473,105.809814453125,Tin Vip 1,Đống Đa
"
        Khu đô thị mới Nghĩa Đô, Bắc Từ Liêm, Hà Nội
    ",2899000000.0,87.0,3,2,Tây,Đông,Full liền tường (cấp lượng cao cấp),Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,"8,2 ha, gồm 57 lô nhà vườn và biệt thự sang trọng, 6 tòa nhà cao tầng từ 19-25 tầng",21.0505809783936,105.79224395752001,Tin Vip 1,Bắc Từ Liêm
"
        Đường Vĩnh Phúc, Phường Vĩnh Phúc, Ba Đình, Hà Nội
    ",1600000000.0,60.0,2,1,Nam,Tây-Bắc,- Tủ bếp - Tủ quần áo - Máy giặt - Tủ lạnh - Điều hòa,,,21.044106,105.81011640000001,Tin Vip 1,Ba Đình
"
        Dự án 6th Element, Phường Xuân La, Tây Hồ, Hà Nội
    ",2400000000.0,59.8,1,1,Nam,Bắc,"- Full nội thất cao cấp nhập khẩu. - Điều hòa âm trần 2 chiều Multi Mitsubishi. - Tủ bếp Đông Dương, bếp, hút mùi, chậu rửa nhập khẩu. - Thiết bị vệ sinh Kohler và Grohe. - Tủ giày, tủ quần áo âm tườn",Công ty CP Xây dựng và Thương mại Bắc Hà,Gồm 2 tòa chung cư CT1 và CT2,21.0433597564697,105.81848907470699,Tin Vip 1,Tây Hồ
"
        Dự án D’. Le Roi Soleil - Quảng An, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội
    ",5400000000.0,88.0,2,2,Nam,Bắc,Nội thất Semi (bán hoàn thiện).,Tân Hoàng Minh Group,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,Tin Vip 1,Tây Hồ
"
        Dự án Vinhomes Gardenia, Đường Hàm Nghi, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội.
    ",5000000000.0,146.0,4,3,Nam,Bắc,Full,Tập đoàn Vingroup,"19 căn / sàn; gồm 2 sảnh A và B; sảnh A:9 căn, sảnh B:10 căn và các căn biệt thự, liền kề",21.0365676879883,105.760482788086,Tin Vip 1,Nam Từ Liêm
"
        Dự án D’. Le Roi Soleil - Quảng An, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội
    ",6500000000.0,146.0,3,3,Nam,Bắc,Nội thất cơ bản.,Tân Hoàng Minh Group,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,Tin Vip 1,Tây Hồ
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",1850000000.0,53.0,1,2,Nam,Bắc,,Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin Vip 1,Hai Bà Trưng
"
        Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",3040000000.0,89.0,3,2,Nam,Bắc,Nội thất đầy đủ.,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin Vip 1,Bắc Từ Liêm
"
        Dự án Sunshine Riverside, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",3290000000.0,84.0,3,2,Nam,Bắc,"Full nội thất gắn tường nhập khẩu cao cấp bao gồm: Trần thạch cao, nẹp phào tường, sàn gỗ, khóa từ kỹ thuật số, tủ bếp, bếp từ, hút mùi, chậu rửa,...",Công ty CP Đầu tư Phú Thượng ,,21.081007003784197,105.81809234619101,Tin Vip 1,Tây Hồ
"
        Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",4500000000.0,88.0,2,2,Nam,Bắc,,,,21.0099925994873,105.773422241211,Tin Vip 1,Nam Từ Liêm
"
        Dự án Diamond Flower Tower, Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",4320000000.0,120.0,3,2,Tây-Bắc,Đông-Nam,,Công ty CP Đầu tư và Phát triển nhà số 6 Hà Nội ,Gồm 36 tầng nổi và 2 tầm hầm,21.005578994751,105.803749084473,Tin Vip 1,Thanh Xuân
"
        Dự án Imperia Sky Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội.
    ",2300000000.0,58.0,2,2,Tây-Bắc,Đông-Nam,"* Nội thất chủ đầu tư bao gồm: - Hệ thống bếp và tủ bếp. - Điều hòa. - Full thiết bị nhà vệ sinh. - Đèn, trần thạch cao, sàn gỗ. * TIện ích: - Bể bơi ngoài trời và trong nhà tầng 27. - Rất nhiều shoph",Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin Vip 1,Hai Bà Trưng
